NEW_KEY,COUNTY,LONG_DD,LAT_DD,Water_Body_Name,Survey_Number,SURVEY_YEAR,Survey_Purpose,TARGET_SPECIES,GEAR,SPECIES,FISH_COUNT,SAMPLE_START_DATE,SAMPLE_END_DATE
57-45,Missaukee,-85.24676,44.32221,Lake Missaukee,4584,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,1,6/1/2004,6/3/2004
57-45,Missaukee,-85.24676,44.32221,Lake Missaukee,4584,2004,Status & Trends,ALL SPECIES,LMFYKE,SMB,4,6/1/2004,6/3/2004
57-45,Missaukee,-85.24676,44.32221,Lake Missaukee,4584,2004,Status & Trends,ALL SPECIES,TRAPNET,BCR,180,6/1/2004,6/3/2004
57-45,Missaukee,-85.24676,44.32221,Lake Missaukee,4584,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,272,6/1/2004,6/3/2004
57-45,Missaukee,-85.24676,44.32221,Lake Missaukee,4584,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,99,6/1/2004,6/3/2004
57-45,Missaukee,-85.24676,44.32221,Lake Missaukee,4584,2004,Status & Trends,ALL SPECIES,TRAPNET,SMB,18,6/1/2004,6/3/2004
57-45,Missaukee,-85.24676,44.32221,Lake Missaukee,4584,2004,Status & Trends,ALL SPECIES,TRAPNET,WAE,6,6/1/2004,6/3/2004
1-113,Alcona,-83.60803,44.60399,Sprinkler Lake,4587,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,6,6/17/2004,6/17/2004
1-113,Alcona,-83.60803,44.60399,Sprinkler Lake,4587,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,48,6/17/2004,6/17/2004
1-113,Alcona,-83.60803,44.60399,Sprinkler Lake,4587,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,8,6/17/2004,6/17/2004
1-113,Alcona,-83.60803,44.60399,Sprinkler Lake,4587,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,7,6/14/2004,6/14/2004
1-113,Alcona,-83.60803,44.60399,Sprinkler Lake,4587,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,1,6/14/2004,6/14/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,2,8/16/2004,8/16/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,1,8/16/2004,8/16/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,IGNET,SMB,2,5/24/2004,5/26/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,IGNET,YEP,127,5/24/2004,5/26/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,2,5/24/2004,5/26/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,LMFYKE,SMB,47,5/24/2004,5/26/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,10,5/24/2004,5/26/2004
40-104,Kalkaska,-84.94399,44.72916,Bear Lake,4594,2004,Status & Trends,ALL SPECIES,TRAPNET,SMB,97,5/24/2004,5/26/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,88,6/3/2004,6/3/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,72,6/3/2004,6/3/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,6/3/2004,6/3/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,12,6/3/2004,6/3/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,IGNET,BLG,1,5/10/2004,5/11/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,IGNET,LMB,2,5/10/2004,5/11/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,IGNET,NOP,6,5/10/2004,5/11/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,IGNET,YEP,1,5/10/2004,5/11/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,LMFYKE,BCR,19,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,LMFYKE,BLG,42,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,14,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,3,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,TRAPNET,BCR,154,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,512,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,79,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,9,5/10/2004,5/12/2004
18-6,Clare,-84.80176,43.87249,Five Lakes,4604,2004,Status & Trends,ALL SPECIES,TRAPNET,YEP,5,5/10/2004,5/12/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,220,5/20/2004,5/20/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,29,5/20/2004,5/20/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,12,5/20/2004,5/20/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,IGNET,BLG,1,5/10/2004,5/10/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,IGNET,NOP,29,5/10/2004,5/10/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,SEINE,BLG,100,5/10/2004,5/10/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,SEINE,LMB,1,5/10/2004,5/10/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,TRAPNET,BCR,35,5/10/2004,5/11/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,7,5/10/2004,5/11/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,5,5/10/2004,5/11/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,7,5/10/2004,5/11/2004
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,4605,2004,Status & Trends,ALL SPECIES,TRAPNET,YEP,4,5/10/2004,5/11/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,27,6/7/2004,6/7/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,12,6/7/2004,6/7/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,BOOMSHK,WAE,19,6/7/2004,6/7/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,49,6/7/2004,6/7/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,IGNET,NOP,5,5/17/2004,5/17/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,IGNET,WAE,3,5/17/2004,5/17/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,IGNET,YEP,1,5/17/2004,5/17/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,LMFYKE,BLG,47,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,23,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,6,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,LMFYKE,WAE,10,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,SEINE,BLG,7,5/19/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,SEINE,LMB,1,5/19/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,SEINE,YEP,38,5/19/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,101,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,56,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,10,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,TRAPNET,WAE,20,5/17/2004,5/19/2004
65-79,Ogemaw,-84.17037,44.29443,Peach Lake,4606,2004,Status & Trends,ALL SPECIES,TRAPNET,YEP,1,5/17/2004,5/19/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,134,6/24/2004,6/24/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,21,6/24/2004,6/24/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,6/24/2004,6/24/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,10,6/24/2004,6/24/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,IGNET,NOP,7,5/24/2004,5/24/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,IGNET,WAE,1,5/24/2004,5/24/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,IGNET,YEP,7,5/24/2004,5/24/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,LMFYKE,BLG,121,5/24/2004,5/25/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,22,5/24/2004,5/25/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,SEINE,BLG,1,5/25/2004,5/25/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,205,5/24/2004,5/25/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,37,5/24/2004,5/25/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,1,5/24/2004,5/25/2004
65-48,Ogemaw,-84.0351,44.1911,Bush Lake,4608,2004,Status & Trends,ALL SPECIES,TRAPNET,WAE,1,5/24/2004,5/25/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,402,5/19/2004,5/19/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,56,5/19/2004,5/19/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,BOOMSHK,WAE,2,5/19/2004,5/19/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,2,5/19/2004,5/19/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,IGNET,BCR,4,5/17/2004,5/18/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,IGNET,BLG,8,5/17/2004,5/18/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,SEINE,BLG,8,5/17/2004,5/17/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,SEINE,LMB,6,5/17/2004,5/17/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,TRAPNET,BCR,34,5/17/2004,5/18/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,434,5/17/2004,5/18/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,16,5/17/2004,5/18/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,2,5/17/2004,5/18/2004
63-1691,Oakland,-83.67895,42.81876,Big Seven Lake,4609,2004,Status & Trends,ALL SPECIES,TRAPNET,WAE,9,5/17/2004,5/18/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,BOOMSHK,BCR,1,6/29/2004,6/29/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,16,6/29/2004,6/29/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,7,6/29/2004,6/29/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,6/29/2004,6/29/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,72,6/29/2004,6/29/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,IGNET,NOP,3,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,IGNET,YEP,27,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,LMFYKE,BCR,26,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,LMFYKE,BLG,103,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,16,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,4,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,SEINE,BLG,4,6/3/2004,6/3/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,SEINE,LMB,1,6/3/2004,6/3/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,SEINE,YEP,8,6/3/2004,6/3/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,TRAPNET,BCR,32,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,18,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,10,6/1/2004,6/2/2004
65-60,Ogemaw,-83.99426,44.24582,Hardwood Lake,4610,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,15,6/1/2004,6/2/2004
48-634,Luce,-85.68066,46.59888,Beaverhouse Lake,4663,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,4,6/21/2004,6/23/2004
48-634,Luce,-85.68066,46.59888,Beaverhouse Lake,4663,2004,Status & Trends,ALL SPECIES,LMFYKE,WAE,5,6/21/2004,6/23/2004
48-634,Luce,-85.68066,46.59888,Beaverhouse Lake,4663,2004,Status & Trends,ALL SPECIES,LMFYKE,YEP,192,6/21/2004,6/23/2004
48-634,Luce,-85.68066,46.59888,Beaverhouse Lake,4663,2004,Status & Trends,ALL SPECIES,SMFYKE,YEP,1,6/21/2004,6/22/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,BOOMSHK,BCR,2,8/15/2004,8/15/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,BOOMSHK,SMB,6,8/15/2004,8/15/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,BOOMSHK,WAE,1,8/15/2004,8/15/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,21,8/15/2004,8/15/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,IGNET,CIS,11,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,IGNET,NOP,6,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,IGNET,SMB,3,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,IGNET,YEP,34,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,LMFYKE,BCR,5,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,8,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,LMFYKE,SMB,26,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,LMFYKE,YEP,4,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,TRAPNET,BCR,12,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,41,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,TRAPNET,SMB,13,6/1/2004,7/14/2004
2-461,Alger,-86.96732,46.47749,Deer Lake,4667,2004,Status & Trends,ALL SPECIES,TRAPNET,YEP,3,6/1/2004,7/14/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,8/16/2004,8/16/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,BOOMSHK,SMB,9,8/16/2004,8/16/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,45,8/16/2004,8/16/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,IGNET,NOP,6,6/14/2004,6/18/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,6,6/14/2004,6/18/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,LMFYKE,SMB,8,6/14/2004,6/18/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,LMFYKE,YEP,18,6/14/2004,6/18/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,30,6/14/2004,6/18/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,TRAPNET,SMB,12,6/14/2004,6/18/2004
2-775,Alger,-86.03871,46.63832,Grand Sable Lake,4669,2004,Status & Trends,ALL SPECIES,TRAPNET,YEP,7,6/14/2004,6/18/2004
48-330,Luce,-85.66788,46.59499,Long Lake,4671,2004,Status & Trends,ALL SPECIES,LMFYKE,LMB,42,6/22/2004,6/23/2004
48-330,Luce,-85.66788,46.59499,Long Lake,4671,2004,Status & Trends,ALL SPECIES,LMFYKE,YEP,2,6/22/2004,6/23/2004
48-330,Luce,-85.66788,46.59499,Long Lake,4671,2004,Status & Trends,ALL SPECIES,SMFYKE,LMB,2,6/22/2004,6/23/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,8/1/2004,8/1/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,BOOMSHK,SMB,4,8/1/2004,8/1/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,BOOMSHK,WAE,2,8/1/2004,8/1/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,13,8/1/2004,8/1/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,IGNET,NOP,10,6/7/2004,6/7/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,IGNET,WAE,2,6/7/2004,6/7/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,IGNET,YEP,2,6/7/2004,6/7/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,6,6/7/2004,6/9/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,LMFYKE,SMB,8,6/7/2004,6/9/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,SEINE,YEP,1,6/7/2004,6/7/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,17,6/7/2004,6/9/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,TRAPNET,SMB,21,6/7/2004,6/9/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,TRAPNET,WAE,3,6/7/2004,6/9/2004
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,4673,2004,Status & Trends,ALL SPECIES,TRAPNET,YEP,1,6/7/2004,6/9/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,BOOMSHK,BLG,25,8/17/2004,8/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,BOOMSHK,LMB,23,8/17/2004,8/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,BOOMSHK,NOP,2,8/17/2004,8/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,BOOMSHK,SMB,4,8/17/2004,8/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,BOOMSHK,WAE,1,8/17/2004,8/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,BOOMSHK,YEP,59,8/17/2004,8/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,IGNET,NOP,2,6/17/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,LMFYKE,BLG,341,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,LMFYKE,NOP,7,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,LMFYKE,SMB,4,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,LMFYKE,WAE,1,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,LMFYKE,YEP,3,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,SEINE,YEP,12,6/15/2004,6/15/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,TRAPNET,BLG,795,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,TRAPNET,LMB,3,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,TRAPNET,NOP,15,6/15/2004,6/17/2004
75-1054,Schoolcraft,-86.2576,46.48082,Ross Lake,4675,2004,Status & Trends,ALL SPECIES,TRAPNET,SMB,1,6/15/2004,6/17/2004
17-267,Chippewa,-84.98454,46.3211,Whitmarsh Lake,4684,2004,Status & Trends,ALL SPECIES,LMFYKE,BCR,98,6/1/2004,6/3/2004
